path	license_class	spdx	copyright	flags	binary
test/resource/sstables/schema_digest_test_keyspace_storage_options/system/compaction_history-b4dbb7b4dc493fb5b3bfce6e434832ca/me-3-big-Index.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system/compaction_history-b4dbb7b4dc493fb5b3bfce6e434832ca/me-3-big-Scylla.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system/compaction_history-b4dbb7b4dc493fb5b3bfce6e434832ca/me-3-big-Statistics.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system/compaction_history-b4dbb7b4dc493fb5b3bfce6e434832ca/me-3-big-Summary.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system/compaction_history-b4dbb7b4dc493fb5b3bfce6e434832ca/me-3-big-TOC.txt	unknown-license				no
test/resource/sstables/schema_digest_test_keyspace_storage_options/system/local-7ad54392bcdd35a684174e047860b377/me-14-big-CompressionInfo.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system/local-7ad54392bcdd35a684174e047860b377/me-14-big-Data.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system/local-7ad54392bcdd35a684174e047860b377/me-14-big-Digest.crc32	unknown-license				no
test/resource/sstables/schema_digest_test_keyspace_storage_options/system/local-7ad54392bcdd35a684174e047860b377/me-14-big-Filter.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system/local-7ad54392bcdd35a684174e047860b377/me-14-big-Index.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system/local-7ad54392bcdd35a684174e047860b377/me-14-big-Scylla.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system/local-7ad54392bcdd35a684174e047860b377/me-14-big-Statistics.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system/local-7ad54392bcdd35a684174e047860b377/me-14-big-Summary.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system/local-7ad54392bcdd35a684174e047860b377/me-14-big-TOC.txt	unknown-license				no
test/resource/sstables/schema_digest_test_keyspace_storage_options/system/local-7ad54392bcdd35a684174e047860b377/me-16-big-CompressionInfo.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system/local-7ad54392bcdd35a684174e047860b377/me-16-big-Data.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system/local-7ad54392bcdd35a684174e047860b377/me-16-big-Digest.crc32	unknown-license				no
test/resource/sstables/schema_digest_test_keyspace_storage_options/system/local-7ad54392bcdd35a684174e047860b377/me-16-big-Filter.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system/local-7ad54392bcdd35a684174e047860b377/me-16-big-Index.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system/local-7ad54392bcdd35a684174e047860b377/me-16-big-Scylla.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system/local-7ad54392bcdd35a684174e047860b377/me-16-big-Statistics.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system/local-7ad54392bcdd35a684174e047860b377/me-16-big-Summary.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system/local-7ad54392bcdd35a684174e047860b377/me-16-big-TOC.txt	unknown-license				no
test/resource/sstables/schema_digest_test_keyspace_storage_options/system/scylla_table_schema_history-0191a53e40f031d49171b0d19ffb17b4/me-2-big-CompressionInfo.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system/scylla_table_schema_history-0191a53e40f031d49171b0d19ffb17b4/me-2-big-Data.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system/scylla_table_schema_history-0191a53e40f031d49171b0d19ffb17b4/me-2-big-Digest.crc32	unknown-license				no
test/resource/sstables/schema_digest_test_keyspace_storage_options/system/scylla_table_schema_history-0191a53e40f031d49171b0d19ffb17b4/me-2-big-Filter.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system/scylla_table_schema_history-0191a53e40f031d49171b0d19ffb17b4/me-2-big-Index.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system/scylla_table_schema_history-0191a53e40f031d49171b0d19ffb17b4/me-2-big-Scylla.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system/scylla_table_schema_history-0191a53e40f031d49171b0d19ffb17b4/me-2-big-Statistics.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system/scylla_table_schema_history-0191a53e40f031d49171b0d19ffb17b4/me-2-big-Summary.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system/scylla_table_schema_history-0191a53e40f031d49171b0d19ffb17b4/me-2-big-TOC.txt	unknown-license				no
test/resource/sstables/schema_digest_test_keyspace_storage_options/system/scylla_views_builds_in_progress-a04c7bfd1e1336c9a44df22da352281d/me-2-big-CompressionInfo.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system/scylla_views_builds_in_progress-a04c7bfd1e1336c9a44df22da352281d/me-2-big-Data.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system/scylla_views_builds_in_progress-a04c7bfd1e1336c9a44df22da352281d/me-2-big-Digest.crc32	unknown-license				no
test/resource/sstables/schema_digest_test_keyspace_storage_options/system/scylla_views_builds_in_progress-a04c7bfd1e1336c9a44df22da352281d/me-2-big-Filter.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system/scylla_views_builds_in_progress-a04c7bfd1e1336c9a44df22da352281d/me-2-big-Index.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system/scylla_views_builds_in_progress-a04c7bfd1e1336c9a44df22da352281d/me-2-big-Scylla.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system/scylla_views_builds_in_progress-a04c7bfd1e1336c9a44df22da352281d/me-2-big-Statistics.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system/scylla_views_builds_in_progress-a04c7bfd1e1336c9a44df22da352281d/me-2-big-Summary.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system/scylla_views_builds_in_progress-a04c7bfd1e1336c9a44df22da352281d/me-2-big-TOC.txt	unknown-license				no
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_auth/roles-5bc52802de2535edaeab188eecebb090/me-3-big-CompressionInfo.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_auth/roles-5bc52802de2535edaeab188eecebb090/me-3-big-Data.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_auth/roles-5bc52802de2535edaeab188eecebb090/me-3-big-Digest.crc32	unknown-license				no
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_auth/roles-5bc52802de2535edaeab188eecebb090/me-3-big-Filter.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_auth/roles-5bc52802de2535edaeab188eecebb090/me-3-big-Index.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_auth/roles-5bc52802de2535edaeab188eecebb090/me-3-big-Scylla.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_auth/roles-5bc52802de2535edaeab188eecebb090/me-3-big-Statistics.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_auth/roles-5bc52802de2535edaeab188eecebb090/me-3-big-Summary.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_auth/roles-5bc52802de2535edaeab188eecebb090/me-3-big-TOC.txt	unknown-license				no
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_distributed/cdc_generation_timestamps-fdf455c4cfec3e009719d7a45436c89d/me-3-big-CompressionInfo.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_distributed/cdc_generation_timestamps-fdf455c4cfec3e009719d7a45436c89d/me-3-big-Data.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_distributed/cdc_generation_timestamps-fdf455c4cfec3e009719d7a45436c89d/me-3-big-Digest.crc32	unknown-license				no
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_distributed/cdc_generation_timestamps-fdf455c4cfec3e009719d7a45436c89d/me-3-big-Filter.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_distributed/cdc_generation_timestamps-fdf455c4cfec3e009719d7a45436c89d/me-3-big-Index.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_distributed/cdc_generation_timestamps-fdf455c4cfec3e009719d7a45436c89d/me-3-big-Scylla.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_distributed/cdc_generation_timestamps-fdf455c4cfec3e009719d7a45436c89d/me-3-big-Statistics.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_distributed/cdc_generation_timestamps-fdf455c4cfec3e009719d7a45436c89d/me-3-big-Summary.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_distributed/cdc_generation_timestamps-fdf455c4cfec3e009719d7a45436c89d/me-3-big-TOC.txt	unknown-license				no
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_distributed/cdc_streams_descriptions_v2-0bf73fd765b236b085e5658131d5df36/me-3-big-CompressionInfo.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_distributed/cdc_streams_descriptions_v2-0bf73fd765b236b085e5658131d5df36/me-3-big-Data.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_distributed/cdc_streams_descriptions_v2-0bf73fd765b236b085e5658131d5df36/me-3-big-Digest.crc32	unknown-license				no
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_distributed/cdc_streams_descriptions_v2-0bf73fd765b236b085e5658131d5df36/me-3-big-Filter.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_distributed/cdc_streams_descriptions_v2-0bf73fd765b236b085e5658131d5df36/me-3-big-Index.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_distributed/cdc_streams_descriptions_v2-0bf73fd765b236b085e5658131d5df36/me-3-big-Scylla.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_distributed/cdc_streams_descriptions_v2-0bf73fd765b236b085e5658131d5df36/me-3-big-Statistics.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_distributed/cdc_streams_descriptions_v2-0bf73fd765b236b085e5658131d5df36/me-3-big-Summary.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_distributed/cdc_streams_descriptions_v2-0bf73fd765b236b085e5658131d5df36/me-3-big-TOC.txt	unknown-license				no
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_distributed/view_build_status-5582b59f8e4e35e1b9133acada51eb04/me-2-big-CompressionInfo.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_distributed/view_build_status-5582b59f8e4e35e1b9133acada51eb04/me-2-big-Data.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_distributed/view_build_status-5582b59f8e4e35e1b9133acada51eb04/me-2-big-Digest.crc32	unknown-license				no
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_distributed/view_build_status-5582b59f8e4e35e1b9133acada51eb04/me-2-big-Filter.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_distributed/view_build_status-5582b59f8e4e35e1b9133acada51eb04/me-2-big-Index.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_distributed/view_build_status-5582b59f8e4e35e1b9133acada51eb04/me-2-big-Scylla.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_distributed/view_build_status-5582b59f8e4e35e1b9133acada51eb04/me-2-big-Statistics.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_distributed/view_build_status-5582b59f8e4e35e1b9133acada51eb04/me-2-big-Summary.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_distributed/view_build_status-5582b59f8e4e35e1b9133acada51eb04/me-2-big-TOC.txt	unknown-license				no
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_distributed/view_build_status-5582b59f8e4e35e1b9133acada51eb04/me-3-big-CompressionInfo.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_distributed/view_build_status-5582b59f8e4e35e1b9133acada51eb04/me-3-big-Data.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_distributed/view_build_status-5582b59f8e4e35e1b9133acada51eb04/me-3-big-Digest.crc32	unknown-license				no
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_distributed/view_build_status-5582b59f8e4e35e1b9133acada51eb04/me-3-big-Filter.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_distributed/view_build_status-5582b59f8e4e35e1b9133acada51eb04/me-3-big-Index.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_distributed/view_build_status-5582b59f8e4e35e1b9133acada51eb04/me-3-big-Scylla.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_distributed/view_build_status-5582b59f8e4e35e1b9133acada51eb04/me-3-big-Statistics.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_distributed/view_build_status-5582b59f8e4e35e1b9133acada51eb04/me-3-big-Summary.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_distributed/view_build_status-5582b59f8e4e35e1b9133acada51eb04/me-3-big-TOC.txt	unknown-license				no
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_distributed_everywhere/cdc_generation_descriptions_v2-234d2227dd633d37ac5fc013e2ea9e6e/me-2-big-CompressionInfo.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_distributed_everywhere/cdc_generation_descriptions_v2-234d2227dd633d37ac5fc013e2ea9e6e/me-2-big-Data.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_distributed_everywhere/cdc_generation_descriptions_v2-234d2227dd633d37ac5fc013e2ea9e6e/me-2-big-Digest.crc32	unknown-license				no
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_distributed_everywhere/cdc_generation_descriptions_v2-234d2227dd633d37ac5fc013e2ea9e6e/me-2-big-Filter.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_distributed_everywhere/cdc_generation_descriptions_v2-234d2227dd633d37ac5fc013e2ea9e6e/me-2-big-Index.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_distributed_everywhere/cdc_generation_descriptions_v2-234d2227dd633d37ac5fc013e2ea9e6e/me-2-big-Scylla.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_distributed_everywhere/cdc_generation_descriptions_v2-234d2227dd633d37ac5fc013e2ea9e6e/me-2-big-Statistics.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_distributed_everywhere/cdc_generation_descriptions_v2-234d2227dd633d37ac5fc013e2ea9e6e/me-2-big-Summary.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_distributed_everywhere/cdc_generation_descriptions_v2-234d2227dd633d37ac5fc013e2ea9e6e/me-2-big-TOC.txt	unknown-license				no
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_schema/aggregates-924c55872e3a345bb10c12f37c1ba895/me-2-big-CompressionInfo.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_schema/aggregates-924c55872e3a345bb10c12f37c1ba895/me-2-big-Data.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_schema/aggregates-924c55872e3a345bb10c12f37c1ba895/me-2-big-Digest.crc32	unknown-license				no
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_schema/aggregates-924c55872e3a345bb10c12f37c1ba895/me-2-big-Filter.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_schema/aggregates-924c55872e3a345bb10c12f37c1ba895/me-2-big-Index.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_schema/aggregates-924c55872e3a345bb10c12f37c1ba895/me-2-big-Scylla.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_schema/aggregates-924c55872e3a345bb10c12f37c1ba895/me-2-big-Statistics.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_schema/aggregates-924c55872e3a345bb10c12f37c1ba895/me-2-big-Summary.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_schema/aggregates-924c55872e3a345bb10c12f37c1ba895/me-2-big-TOC.txt	unknown-license				no
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_schema/columns-24101c25a2ae3af787c1b40ee1aca33f/me-2-big-CompressionInfo.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_schema/columns-24101c25a2ae3af787c1b40ee1aca33f/me-2-big-Data.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_schema/columns-24101c25a2ae3af787c1b40ee1aca33f/me-2-big-Digest.crc32	unknown-license				no
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_schema/columns-24101c25a2ae3af787c1b40ee1aca33f/me-2-big-Filter.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_schema/columns-24101c25a2ae3af787c1b40ee1aca33f/me-2-big-Index.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_schema/columns-24101c25a2ae3af787c1b40ee1aca33f/me-2-big-Scylla.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_schema/columns-24101c25a2ae3af787c1b40ee1aca33f/me-2-big-Statistics.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_schema/columns-24101c25a2ae3af787c1b40ee1aca33f/me-2-big-Summary.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_schema/columns-24101c25a2ae3af787c1b40ee1aca33f/me-2-big-TOC.txt	unknown-license				no
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_schema/computed_columns-cc7c7069374033c192a4c3de78dbd2c4/me-2-big-CompressionInfo.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_schema/computed_columns-cc7c7069374033c192a4c3de78dbd2c4/me-2-big-Data.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_schema/computed_columns-cc7c7069374033c192a4c3de78dbd2c4/me-2-big-Digest.crc32	unknown-license				no
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_schema/computed_columns-cc7c7069374033c192a4c3de78dbd2c4/me-2-big-Filter.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_schema/computed_columns-cc7c7069374033c192a4c3de78dbd2c4/me-2-big-Index.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_schema/computed_columns-cc7c7069374033c192a4c3de78dbd2c4/me-2-big-Scylla.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_schema/computed_columns-cc7c7069374033c192a4c3de78dbd2c4/me-2-big-Statistics.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_schema/computed_columns-cc7c7069374033c192a4c3de78dbd2c4/me-2-big-Summary.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_schema/computed_columns-cc7c7069374033c192a4c3de78dbd2c4/me-2-big-TOC.txt	unknown-license				no
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_schema/dropped_columns-5e7583b5f3f43af19a39b7e1d6f5f11f/me-2-big-CompressionInfo.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_schema/dropped_columns-5e7583b5f3f43af19a39b7e1d6f5f11f/me-2-big-Data.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_schema/dropped_columns-5e7583b5f3f43af19a39b7e1d6f5f11f/me-2-big-Digest.crc32	unknown-license				no
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_schema/dropped_columns-5e7583b5f3f43af19a39b7e1d6f5f11f/me-2-big-Filter.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_schema/dropped_columns-5e7583b5f3f43af19a39b7e1d6f5f11f/me-2-big-Index.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_schema/dropped_columns-5e7583b5f3f43af19a39b7e1d6f5f11f/me-2-big-Scylla.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_schema/dropped_columns-5e7583b5f3f43af19a39b7e1d6f5f11f/me-2-big-Statistics.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_schema/dropped_columns-5e7583b5f3f43af19a39b7e1d6f5f11f/me-2-big-Summary.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_schema/dropped_columns-5e7583b5f3f43af19a39b7e1d6f5f11f/me-2-big-TOC.txt	unknown-license				no
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_schema/functions-96489b7980be3e14a70166a0b9159450/me-2-big-CompressionInfo.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_schema/functions-96489b7980be3e14a70166a0b9159450/me-2-big-Data.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_schema/functions-96489b7980be3e14a70166a0b9159450/me-2-big-Digest.crc32	unknown-license				no
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_schema/functions-96489b7980be3e14a70166a0b9159450/me-2-big-Filter.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_schema/functions-96489b7980be3e14a70166a0b9159450/me-2-big-Index.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_schema/functions-96489b7980be3e14a70166a0b9159450/me-2-big-Scylla.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_schema/functions-96489b7980be3e14a70166a0b9159450/me-2-big-Statistics.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_schema/functions-96489b7980be3e14a70166a0b9159450/me-2-big-Summary.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_schema/functions-96489b7980be3e14a70166a0b9159450/me-2-big-TOC.txt	unknown-license				no
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_schema/indexes-0feb57ac311f382fba6d9024d305702f/me-2-big-CompressionInfo.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_schema/indexes-0feb57ac311f382fba6d9024d305702f/me-2-big-Data.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_schema/indexes-0feb57ac311f382fba6d9024d305702f/me-2-big-Digest.crc32	unknown-license				no
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_schema/indexes-0feb57ac311f382fba6d9024d305702f/me-2-big-Filter.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_schema/indexes-0feb57ac311f382fba6d9024d305702f/me-2-big-Index.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_schema/indexes-0feb57ac311f382fba6d9024d305702f/me-2-big-Scylla.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_schema/indexes-0feb57ac311f382fba6d9024d305702f/me-2-big-Statistics.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_schema/indexes-0feb57ac311f382fba6d9024d305702f/me-2-big-Summary.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_schema/indexes-0feb57ac311f382fba6d9024d305702f/me-2-big-TOC.txt	unknown-license				no
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_schema/keyspaces-abac5682dea631c5b535b3d6cffd0fb6/me-2-big-CompressionInfo.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_schema/keyspaces-abac5682dea631c5b535b3d6cffd0fb6/me-2-big-Data.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_schema/keyspaces-abac5682dea631c5b535b3d6cffd0fb6/me-2-big-Digest.crc32	unknown-license				no
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_schema/keyspaces-abac5682dea631c5b535b3d6cffd0fb6/me-2-big-Filter.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_schema/keyspaces-abac5682dea631c5b535b3d6cffd0fb6/me-2-big-Index.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_schema/keyspaces-abac5682dea631c5b535b3d6cffd0fb6/me-2-big-Scylla.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_schema/keyspaces-abac5682dea631c5b535b3d6cffd0fb6/me-2-big-Statistics.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_schema/keyspaces-abac5682dea631c5b535b3d6cffd0fb6/me-2-big-Summary.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_schema/keyspaces-abac5682dea631c5b535b3d6cffd0fb6/me-2-big-TOC.txt	unknown-license				no
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_schema/scylla_keyspaces-fa0ea2bd608f3e749b1eb84b46b33adf/me-2-big-CompressionInfo.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_schema/scylla_keyspaces-fa0ea2bd608f3e749b1eb84b46b33adf/me-2-big-Data.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_schema/scylla_keyspaces-fa0ea2bd608f3e749b1eb84b46b33adf/me-2-big-Digest.crc32	unknown-license				no
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_schema/scylla_keyspaces-fa0ea2bd608f3e749b1eb84b46b33adf/me-2-big-Filter.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_schema/scylla_keyspaces-fa0ea2bd608f3e749b1eb84b46b33adf/me-2-big-Index.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_schema/scylla_keyspaces-fa0ea2bd608f3e749b1eb84b46b33adf/me-2-big-Scylla.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_schema/scylla_keyspaces-fa0ea2bd608f3e749b1eb84b46b33adf/me-2-big-Statistics.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_schema/scylla_keyspaces-fa0ea2bd608f3e749b1eb84b46b33adf/me-2-big-Summary.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_schema/scylla_keyspaces-fa0ea2bd608f3e749b1eb84b46b33adf/me-2-big-TOC.txt	unknown-license				no
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_schema/scylla_tables-5d912ff1f7593665b2c88042ab5103dd/me-2-big-CompressionInfo.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_schema/scylla_tables-5d912ff1f7593665b2c88042ab5103dd/me-2-big-Data.db	unknown-license				yes
